ENSG00000011426.9	ENSG00000054598.6	ENSG00000062038.12	ENSG00000077152.8	ENSG00000082175.13	ENSG00000089685.13	ENSG00000091831.20	ENSG00000092621.10	ENSG00000094804.8	ENSG00000099953.8	ENSG00000101057.14	ENSG00000104332.10	ENSG00000105173.12	ENSG00000106605.9	ENSG00000107262.15	ENSG00000115648.12	ENSG00000117399.12	ENSG00000117724.11	ENSG00000128422.14	ENSG00000129514.5	ENSG00000133627.16	ENSG00000134057.13	ENSG00000135679.20	ENSG00000136997.13	ENSG00000138180.14	ENSG00000141424.11	ENSG00000141736.12	ENSG00000141738.12	ENSG00000142945.11	ENSG00000146648.14	ENSG00000148773.11	ENSG00000151715.6	ENSG00000160867.13	ENSG00000164611.11	ENSG00000165304.6	ENSG00000171428.12	ENSG00000171604.10	ENSG00000171791.11	ENSG00000171848.12	ENSG00000173890.15	ENSG00000174371.15	ENSG00000175063.15	ENSG00000176890.14	ENSG00000186081.10	ENSG00000186847.5	ENSG00000186868.14	ENSG00000261857.5
2.7953214674526743	2.666291283612229	2.9169697723638275	3.4254656267644696	0.06041557208913375	3.6937390756873505	0.3555415174893826	3.4770692904119573	1.5263328540992318	2.0306266338797827	3.533532696141146	5.664561779198387	2.400764344917424	3.3165026309224244	2.503541878684848	0.9749643773978792	4.7398155116637595	2.6416952214601213	3.2485620600771985	0.13981532079746184	1.34023542406098	4.082037293751206	1.6142045246584795	5.414264514201761	2.8063558777167814	3.4719023938154163	2.4810131320505304	2.1787741111885794	3.373128446100401	1.753535003583519	2.373799726336856	0.23736716625663526	0.8209961698854714	3.569458535593492	2.3861877735177326	0.7527035190613686	0.92786224890448	1.3688510519524417	2.9595933527491174	1.0828673429821944	1.9439713179463889	4.666571263592931	3.016933256239508	6.405751691693784	3.710212594755728	0.6989983531835077	0.1133421978255301
2.954552705841228	3.1727544589505206	3.216065327180949	3.6846512749593607	0.07716883430026306	2.761912265748252	0.400772023517381	2.3737797547909967	1.6458977877371253	3.222837500585684	4.1774373621775185	4.985002989059533	3.197738897204756	2.8069889630143803	3.0064548256823973	0.32377344317350887	3.742373746739303	2.761934088879507	4.104685479065505	0.32076762768913036	1.838067698031336	3.3263431584980405	2.3316451536040734	4.776873098670647	2.2392373901433884	3.703858579240359	2.940810170005966	2.472042083035546	2.856148419205468	2.2765309100599525	3.0632405809935146	0.5464529812175625	0.8495375803693919	2.807719197520673	3.4988307576884483	0.664440356324537	2.110649387641866	1.1129346226364039	3.2773739453134776	1.3596236766055692	1.5353860194562197	4.165631224891227	2.854079223575256	3.644326310401481	2.129973123795738	0.4588864228429814	1.2988433834491293
2.5931166672092636	2.572548618825166	3.624248200714195	4.12925793787926	0.3775536354571449	3.6748394030951776	0.7807720350658401	3.468358758167847	2.2749648911648177	1.9987516192249697	5.115054790642446	3.813196258715832	2.7733577917112777	3.231033320753439	2.6201565530986715	0.7056170578519432	3.2431356242377105	3.75347875751126	4.976027834574523	0.632121049274933	0.6355226886999203	3.8062438748144154	2.745406436639145	4.705956317898508	3.3170559890264997	3.3892846206249194	2.495248078566595	2.4193560952595714	4.530766582569446	1.861892073056614	3.454866991101639	0.08154527217134515	1.448494851074221	3.9250171132076734	3.4742911099765834	0.4653806678129555	2.0272399877349474	1.9725221048898065	3.262250771359949	0.9635873991225448	2.4609447180085007	5.070966827062035	3.527932338501594	5.7859950662402495	3.224220404249553	0.29556449919969396	1.0486906958676319
1.324889975840838	2.027706692630583	2.921531990071248	2.5542515044538265	0.11025525503093989	0.9709960151096984	0.13323487320961072	6.028364042248284	0.5452392798044868	1.1765798774047032	2.2154432526028	6.401310412632803	0.8465533258244051	2.0319665674837935	1.7427506362615939	0.8896206120739159	1.846446798045056	1.7971993873002252	1.2049414800930385	1.227785048802581	2.4695632557890654	2.050547385345382	1.6268431064922586	3.5703582581411237	0.9232812654873618	3.731116403570742	1.7327408409250595	1.4870451002956335	0.5751575882817116	1.4661499098441295	0.9126108727539995	0.11228408064748473	0.13367047029877446	1.9300101445257725	1.1528766392344971	0.9066618268708434	1.3557950065561033	2.2669271664180477	1.3722940762845783	0.6771386873938589	0.8611242058800156	3.475554751643177	1.531090754887849	2.604476532866441	2.666630001644443	0.22449770409693168	4.505292177511322
2.4264882297146695	3.1444117612968396	2.987956372287824	2.6601363266128035	0.427839907261622	3.092346939014993	0.3033928352449712	2.899493868372253	1.77600788315502	4.1538061824503645	3.118998902261201	4.464005703319862	1.3918151503793232	2.5413887053974276	1.513506197748782	1.5284076306053658	2.64386989582612	2.6903612308822704	2.7024177862858703	2.4122493765833286	0.8222087696649065	2.6639391868064517	2.028144252488253	3.348892437870213	2.133782819753115	4.2295958941210525	1.7604174432407507	1.5955465282448382	2.458731225053009	2.126758781204344	2.8615349981358644	0.2741578342989785	0.8912470147173885	1.965402050445344	1.7219075949037843	0.9597209307934353	1.4888007217937036	1.359979824520476	1.7694695906232751	1.364632370612312	1.7126879671943813	3.259627074237757	2.60189777097028	1.8217564494151677	1.8650880515654729	0.11093429447460984	2.1925775165242807
2.2793769154507215	3.167327888554778	4.013609323483856	4.0962515769597365	0.27947905081901575	2.676402067791876	0.438252550532193	3.5092892414262677	1.475934366240148	2.8664312369936455	3.219901291229798	4.815118922332038	1.5599553141506908	3.100201261503565	2.8203034747899407	2.25494142109651	4.765224504672733	2.022263376564391	5.3753836430772814	1.0648514876521065	1.7691297485693787	3.3279912779212926	1.377759182283022	4.027039870072488	2.0406439819439175	3.233170814534799	3.0976198571028646	2.3085206410565835	3.0468618271312464	1.6109491127315188	1.5116314745813269	0.2044424639413331	1.1662421314186322	3.0231903425911053	2.4012749986127337	0.7470749517817254	3.060926835541884	0.6848818821010313	2.0573109600634494	0.44362356322022156	1.931272647197248	4.465242958788249	2.2136144497260504	3.6171013927680504	5.128000238317187	0.27344361280218926	2.332409584757392
3.4552885261220587	4.016088229502113	4.9069222936285515	3.7707399113216007	0.040672650807149956	3.630675690013093	0.13090257029783275	2.662935133670308	1.6512719548677788	3.396269067142313	4.109541771096731	5.466443201711018	2.560984808489463	2.157822694742257	3.1751189698382745	0.420499786421797	4.600679401029778	4.3677181318371385	3.341989087620889	0.2319832918953892	1.2459447262399417	4.017972212341667	1.9337104722910188	5.313202469794252	3.728023275803933	4.2385408162269345	2.363949867504707	1.9882560224266308	3.43210941340948	2.08984010784025	3.8438825035809594	0.27008851979246973	1.1194972735170383	3.70688408744562	2.6255631362725795	0.6899800781184418	1.2399483186793552	0.9494826470484709	2.793659887493515	0.42606701239083833	2.5170283732726437	4.587197086440729	2.55700194316792	4.9050195528341085	4.331804821204784	0.44430935254958176	1.1183242855470197
2.8205831617554975	2.4993488399900476	4.033013626018856	3.7736704582959457	0.04990040203665119	3.3628703907143156	1.369888272587095	3.894843702198535	2.313072113323451	3.0648775509239092	3.2493919837422682	5.2709429358720605	2.2083823207720368	3.499805151024596	2.0825041174946017	0.3608874860858772	4.296461965218982	3.4621030156835113	2.4419595713060027	0.8934344766921472	1.6986918403729847	3.6526457756096313	2.0397312643648737	4.183063755449155	3.4003540044161915	4.0153479070827105	2.315772609858488	1.6908914403304485	3.0143766343625695	2.2021398032773267	2.657971900507171	0.2025747081036546	0.5073884592661135	4.049356302963636	3.124594002382791	1.0230833220695734	1.9203176900040255	2.791688767770929	3.044293944511313	0.955876727219157	2.2686152614342427	4.439328163006213	4.443829917804317	2.9403877582150155	1.6344286778095856	0.052099462417094684	2.348825145958729
2.1777618467522735	3.6156983195888768	3.216806630369065	2.8775703254362215	0.17001726083381657	2.271892365106394	0.8595030358834994	3.676470639694644	1.565231663853604	3.924655157978685	3.488884272593637	3.380611671515218	2.5254656146629912	2.8935764043106227	2.224017421313176	1.6602143998443275	3.4198663543696286	3.420065383665487	5.489712426783774	1.6724126532029988	1.6745227783225698	2.8777238744495484	1.9130513090116887	4.0612231034706605	2.877361093265706	3.3690749092274617	3.121300668874809	2.427816602999207	2.815984725583137	2.102592320525944	3.45717177892085	0.3912618465683538	0.4921441130693306	2.665233136822564	2.932892804795781	0.6342188018335946	2.8945091437436288	2.05692764166133	2.801305438819171	1.5101863042998087	2.0090695592193075	3.856947062268412	2.775665642231386	6.563742563129436	2.776302324462998	0.9540379125461153	0.28867755436395337
2.6791039055098973	4.355400624019344	3.6175887364789694	4.288178488146356	0.06220510735120269	3.1211185351416537	0.1320922790162258	3.7802587762535462	2.1384938431776814	2.760479436985521	5.044691777894447	4.253045404398844	2.2461813789954563	3.1825646861936003	2.0785418040660657	1.36034310796695	4.2741208252022975	3.033514341049806	5.12413740232892	0.43094185818919	1.9910495336230507	3.516955186601061	1.838164322085606	2.985278015720848	3.1094429047541245	2.8636345158065755	2.7836662042591893	2.4515560542908448	2.931460519998784	1.3614314874014155	2.4517490647573887	0.3057506952660658	1.055133001612221	3.5968935950342247	3.08077556470174	0.9680063639549854	2.1814190588184816	0.7248951220323642	3.4095810721961	1.952822521931246	2.2723279514802623	5.028271653066438	3.5931295941069363	3.9161934936659297	1.886865448392424	0.11296148340377847	2.8837298652359107
2.6806426839548267	3.374077657290089	3.354058067029473	2.4552198468001265	0.33574343478608987	2.072482957206317	1.0328774460971044	2.1985538966840648	1.2685954330391784	4.9430837922511035	3.0054995485098863	0.6039854200763035	2.630045651781548	2.5824158494445957	1.7708283022247242	1.4754719939631806	2.874530346056051	3.274885827789577	5.845788258818486	0.16931486419671193	1.1423727039233065	2.611446871354456	2.054257735613042	3.1727774874212296	2.846478573996264	3.2215805692191437	3.273625231966488	1.8050819774588904	2.6215594715558113	2.176453310639398	3.882753343847932	1.0314310716901054	0.21326139391589882	2.521753876446165	2.998401478160732	0.7698709133508606	2.106995739520812	1.287510647031496	2.164444350173338	0.9259811061653058	2.180671757677544	2.811717761323335	2.156428558298043	4.990618581779914	1.638356782401492	0.20767208626807807	1.7187381064696863
3.3406347141733868	2.4793887835088864	4.333108414581515	2.519129885960453	0.11782263549541065	3.021791329622902	0.1378661768824115	2.527822012283792	1.2130553412538598	5.029278725830544	3.375074283481128	5.094718848123798	0.9906543005865792	2.230609376124826	1.8515377464688785	1.0166270282971408	3.4496608328032057	3.3879397800969	5.863706141518197	0.6493579418204948	1.398267294098977	2.5430396864491622	1.8664658338034812	1.8784382977452647	2.857538181817681	3.7093158738643774	3.0819746471070903	2.1067207008628515	2.3725968146296688	2.1262567559725563	2.9333568439554996	0.6460664609956466	0.7100353981948545	1.8953194155554087	1.571365661156503	0.4782384163775863	2.45602340689751	0.7028212201937537	2.5977153758548024	0.968265418028599	1.5662786094122936	3.8875849404774754	1.8259246050421627	3.560450213677601	6.695188543891612	0.04709865829507866	3.665147516938198
3.9682034368095542	3.803723887937283	3.042741126587502	4.024917884333328	0.05203903264365364	3.8399967471683594	0.25718360442860394	3.0175731269905897	2.102777263515057	2.983912966872569	3.896281879832464	2.05646069947285	2.4585251505411	3.0530243617257944	2.2252777719209	0.07002967620347186	4.715706301780287	3.208608318905685	2.121133908106948	0.39399330084675127	1.6999820564317862	4.003536027614746	1.9907063040476976	5.731349689359194	3.3471227906525005	3.944224236416556	2.383019291628995	2.436657678296139	3.745340830638837	1.9025594819332112	3.423022143787133	0.11782496866162713	0.7874168894075022	3.793044408133428	3.935533924366683	0.3970868054324946	1.849004525514068	2.013154997219313	3.495263520131483	1.5966187817792834	3.0303688751372855	4.645130350612425	4.590380665954831	1.82564941976761	0.7301133365841842	1.0423101880649543	0.17039708171102982
2.135573432860219	3.7266645374095098	3.9791806567359855	3.572389389296944	0.2783422428925286	2.209052908934184	0.15982633138743804	4.0141664079994275	1.7131538462382214	3.5569655285839574	3.03806671991332	5.510832311856926	1.0714713556983853	3.221726670686883	1.9658587380375037	2.0493705551716834	3.7020748498460967	2.717779686554326	5.02659052115374	2.910226862824084	1.9296591541849988	2.78762738036036	2.316126434286972	3.1584549394763406	1.790414658710607	3.917223004066084	3.0220747924659124	2.8212528225944573	2.2652040948296985	2.0860677037221302	1.4936668531062307	0.620293280103574	0.8591079830082298	2.381454679625784	2.1409235835254607	1.24699464916404	2.6302298744828336	1.45349650385474	2.074042040660555	1.9504237866797016	2.431962956205533	3.5463427646045442	1.9056532173614489	4.165225569413529	5.253654814341264	0.9351316428066202	0.8827667882652283
2.385299303278792	2.964056369823369	4.7967571105537	4.366839175361174	0.04337378283397963	3.5328933476633724	0.0668569227901718	4.305792920333231	3.306516668938519	1.8782291031095768	4.674183915504179	5.361508104209929	3.3661663957743286	3.316647045259033	1.2751347787472538	1.8003195660198608	4.32449562761264	3.6496594056468337	5.105033426402587	3.841249798064064	0.6140273987872044	3.358539614739604	1.822915737661171	2.531662792054169	3.0138385758403654	3.604240431077872	2.9795451426954918	2.87052202097001	3.2929988134291763	6.877840137222497	3.5410343670649933	1.6786608940892762	1.8504238480441304	3.5740366169533684	3.0575555657132942	0.8289720122981763	2.405939608955175	1.0750619357700033	4.681560228005617	2.098408418204936	2.774300589234019	4.462340883595987	3.3984893546980754	2.705640043511042	0.07938905024772296	0.6800229119994147	0.5269447212839146
3.2164420718765094	0.7249924102727201	2.03621335815547	4.336609086920026	0.026555598835977905	3.217326992137792	0.03950616671686282	4.348120408720465	2.889312848705221	2.798009864028544	4.378700378185027	4.314841486033475	2.5237033611661936	2.290546108179216	2.4398123204483055	1.0697261267621243	4.066031721018959	3.2446183721290915	2.253483601000185	3.2890841310864785	2.1836424082595074	3.7177839457123114	2.096078709903435	4.481889078366021	2.7483460154795702	4.074907315665747	0.9403592358917202	2.468306130594652	3.2615024509633304	1.4806468412034743	3.576810680293025	1.7557683758592002	0.21008281961761535	3.4546716400720654	3.1094378419209368	0.09633425958830559	2.7471620379248325	3.628903712376312	3.5361592030650355	0.661479264564837	1.6502392757418531	4.798088254914124	4.4469924232919675	3.146650243099346	0.5121156301776174	0.4884951362417399	0.07871349553969074
3.2465178480814005	4.916386267017507	0.09841828516765344	3.3299214033119338	0.004379697281060513	2.613563523133153	0.024348115213768663	3.228970027113958	2.4615512075484065	1.0754704538131243	2.6068236234028994	4.983950379089601	1.5428538352178343	3.814966463994232	3.636505750260002	1.4159522617398637	3.7617528733530343	3.2362235478490775	3.1070228779915574	0.04293124938775296	0.9059819703568704	4.115719566693289	1.5555069931725058	4.059149878154108	2.809235297322107	3.16231981124104	3.843004304761195	2.6551658008821155	2.440688011706692	4.137991386220846	2.681466290532814	0.701366658489662	0.8056709402735662	3.320209368268199	2.9606989084604565	0.6027077068919217	1.6519664603282533	1.1691523855611636	2.312853829059805	0.9226924046638992	2.3209038364524943	3.618924768036947	3.445013747646108	6.358296095917498	7.776456878445387	0.6340668647507016	2.5817799504639236
2.419100681431772	4.393096007767148	3.322633402770662	3.949383692057963	0.01628036483867618	3.4997816965105666	0.08460357692175052	3.798519647733369	1.9331678069416156	2.938479536335733	4.398396610862106	4.665630707121921	2.479538308368753	2.5544820691321055	2.432584667034584	1.6859386803792915	4.184079336647504	3.8210248663549753	6.018936775941827	0.9046257664601512	2.2626634222096755	3.7372010037531096	1.5689220805287885	4.319588451202099	2.7609675984013515	3.218994503733586	2.711467442682353	2.204429217486706	3.2278538893304756	1.5467294489435879	2.6757978313918613	0.20112436629097677	1.4208509389745763	3.9443624539355904	3.1513352925516775	0.5698326645645136	2.048831927266016	1.9490662687043956	2.7079832905837518	0.6643311111609672	2.9705099999394813	4.575575526291746	2.619580587547719	4.764764000270164	1.9951455703184655	0.20519099487547687	1.2336039324334551
2.724817015828634	3.323604133762238	3.9865719058479967	2.5179000173862836	0.0508079105103082	2.9496760812602294	0.890905670350448	3.4854088302667416	1.9549700216714492	4.026607644667925	3.716558687832436	3.228452662028807	2.2129578555970815	3.5417125943043937	2.0242044357004585	0.37646212811860896	3.8285149065113138	1.9712689932209284	5.937040299941267	0.12044266836500833	0.5990192124404737	3.2838093737632823	1.5153789254043397	3.0914095819992577	2.2600463997278792	3.0988746856479374	2.6429246872736893	1.4373964698537538	2.8323230082660844	2.467414160667172	2.6047178219252247	1.7794992971946035	0.54259422865689	2.564041630301867	2.6344502049529823	1.013683658055692	2.655867381688765	0.9025041645316724	3.3251156595936755	0.8489350569748914	1.5427162892944941	3.6835815029569834	2.396572971958369	5.305397863741298	4.197914492942616	1.0232803843744167	0.04972461303397222
2.3040318944079483	3.37077249607298	2.718181746742907	3.230635937296137	0.07215252345590163	2.8013791713335845	0.10857047976969128	3.9218313355283967	1.846058325941928	4.103351065427211	3.686875107905948	4.461873619181812	2.69588796074072	2.4909981780412274	2.5470004998696094	1.2703445445978374	3.6101117104694858	2.001033692001052	4.967438570846723	0.7835470709463933	2.2045924140703237	2.8311813559896226	1.550678698150422	3.8319542684096826	1.869238054999728	3.4989747697641183	3.49392951777484	3.270134093282949	2.5353975315519652	1.5724455067501666	2.175021559048594	0.5003412868112707	0.8513321747279425	3.6396380857959687	2.6190922523049327	0.4886756252981501	2.0574198985513728	1.3514204660871043	3.030490698322544	1.1869990580604315	1.326051717853016	4.198105207500539	3.4772533920419635	2.938507531866752	4.137901186377652	1.1715313672411856	2.8821215007992644
2.9877685207409	3.9581447334388704	3.7373440470741466	4.22661924020668	0.011370784834727459	4.372666163088337	0.07698002911881846	4.387114589387126	2.9443251265696895	0.7507307475564255	3.7234528276031305	4.996124872832286	2.7765841048769264	2.706833487966894	2.941723064443477	0.28495789615590605	4.212740461822709	3.4110676242951463	4.977856599070684	0.38525942591819273	1.354948878599669	4.27410675541375	2.029711327487801	3.772274107839604	3.304571046880397	3.450948715299865	2.6307132938268527	1.3650531891263662	3.961037808164445	2.325116256459249	3.7376251232958615	0.14083360280541726	2.417584958306884	3.3603025750606093	3.746327405108957	0.9382565462050512	2.669498743551163	0.6294263424125014	3.9793416777240855	1.0122313207362004	2.9875417676037705	4.14067518626922	4.607266291706765	5.063525383123403	0.6649746859651406	0.05273052531035652	2.2445078017404647
3.1031394535662398	3.0128818200809726	3.379197887429533	3.3901607043418807	0.13335875692221225	3.1793243763457664	0.5511519299027836	4.237060256170486	2.071479649369017	4.233602118646484	2.636128383523073	5.9113801755090165	2.3275325914797107	3.158552529903769	1.686547606805974	0.9557591381989496	3.2429004067269407	2.58157615072841	3.875317003754753	0.7819057851422324	1.6839760351410917	3.0113502281608926	1.5818160528536602	3.5172376956757376	2.8527332021612697	4.144547628416476	2.594908535300102	1.3786687218930302	2.4655796540337027	2.376463723790977	2.645171157842579	0.18785574047838535	1.285845416508648	2.21760196291958	0.9489156386037506	0.5286874601488106	2.143777188184272	1.0438483642159695	2.5461369150595248	1.0029206525472407	1.7040145831336577	2.7415178683625494	3.898534628034604	4.171728474290649	1.6529520036796799	0.9369197158475095	1.7866130233627127
